observedDate,lat,lon
22-Dec-15,44.96408,-93.18174
22-Dec-15,44.96405,-93.18175
22-Dec-15,44.96401,-93.18174
22-Dec-15,44.96397,-93.18174
22-Dec-15,44.96394,-93.18174
22-Dec-15,44.9639,-93.18173
22-Dec-15,44.96389,-93.18179
22-Dec-15,44.96389,-93.18187
22-Dec-15,44.96388,-93.18196
22-Dec-15,44.96389,-93.18203
22-Dec-15,44.96389,-93.18209
22-Dec-15,44.96389,-93.18215
22-Dec-15,44.96396,-93.17806
22-Dec-15,44.96369,-93.18125
22-Dec-15,44.96349,-93.18081
22-Dec-15,44.96342,-93.1813
22-Dec-15,44.96313,-93.18137
22-Dec-15,44.96313,-93.18128
22-Dec-15,44.97181,-93.1752
22-Dec-15,44.97207,-93.17567
22-Dec-15,44.97207,-93.17577
22-Dec-15,44.97208,-93.17586
22-Dec-15,44.97208,-93.17595
22-Dec-15,44.97208,-93.17604
22-Dec-15,44.97208,-93.17615
22-Dec-15,44.97208,-93.17624
22-Dec-15,44.97208,-93.17633
22-Dec-15,44.97208,-93.17643
22-Dec-15,44.97208,-93.17653
22-Dec-15,44.97208,-93.17662
22-Dec-15,44.97208,-93.17673
22-Dec-15,44.97221,-93.17719
22-Dec-15,44.97236,-93.17719
22-Dec-15,44.97247,-93.17722
22-Dec-15,44.97258,-93.17719
22-Dec-15,44.97269,-93.17721
22-Dec-15,44.97279,-93.17719
22-Dec-15,44.97287,-93.17721
22-Dec-15,44.97296,-93.17721
22-Dec-15,44.97954,-93.18841
22-Dec-15,44.97951,-93.18921
22-Dec-15,44.97784,-93.18955
21-Dec-15,44.98733,-93.19983
21-Dec-15,44.98735,-93.19995
21-Dec-15,44.9874,-93.20004
21-Dec-15,44.98742,-93.20023
21-Dec-15,44.98727,-93.20029
21-Dec-15,44.98717,-93.20037
21-Dec-15,44.98702,-93.20053
21-Dec-15,44.98787,-93.2014
21-Dec-15,44.98774,-93.2016
21-Dec-15,44.98767,-93.20187
21-Dec-15,44.98727,-93.20267
21-Dec-15,44.98735,-93.20279
21-Dec-15,44.98795,-93.20315
21-Dec-15,44.98572,-93.20067
21-Dec-15,44.98139,-93.20033
21-Dec-15,44.98138,-93.20385
21-Dec-15,44.9791,-93.20494
21-Dec-15,44.97167,-93.20325
21-Dec-15,44.97213,-93.20326
21-Dec-15,44.97189,-93.20306
21-Dec-15,44.97173,-93.20396
21-Dec-15,44.97129,-93.20319
21-Dec-15,44.97096,-93.20319
21-Dec-15,44.97085,-93.20319
21-Dec-15,44.97142,-93.20438
21-Dec-15,44.97697,-93.20561
21-Dec-15,44.97173,-93.20708
11-Dec-15,45.02438,-93.1605
11-Dec-15,45.02743,-93.16734
9-Dec-15,45.0105,-93.18038
9-Dec-15,45.00106,-93.14725
20-Nov-15,44.94679,-93.11356
14-Jun-16,44.15879,-91.97274
13-Jun-16,45.00388,-93.23477
11-Jun-16,41.5417,-86.95186
10-Jun-16,44.96565,-93.22268
10-Jun-16,44.95411,-93.2128
14-Apr-16,40.19769,-86.09814
4-May-16,45.03138,-93.28129
30-Nov-15,44.10834,-86.31639
20-Nov-15,44.09704,-86.12567
16-Oct-15,43.85191,-86.21257
14-Aug-15,44.11442,-86.28863
8-Jul-15,43.88851,-86.22546
18-May-15,44.06085,-86.35247
8-May-15,44.01784,-86.10911
7-May-15,43.94279,-86.29483
27-Apr-15,44.06903,-86.18458
30-Jan-15,44.03436,-86.08853
7-Nov-14,43.95195,-86.05494
11-Feb-15,44.05812,-86.39427
6-Jan-15,43.94003,-86.27967
21-May-15,44.0687,-86.42561
8-Apr-15,43.93654,-86.3023
13-Nov-15,44.15699,-85.86879
4-Nov-15,44.04638,-86.02833
9-Sep-15,44.01328,-86.03753
21-Jul-15,43.92831,-86.01688
16-Aug-14,45.1448,-85.3786
9-Oct-15,44.41826,-86.12171
29-Oct-15,44.49249,-86.16635
28-Sep-15,44.42659,-86.11315
17-Nov-15,44.41001,-85.94702
13-Nov-15,44.41709,-85.86763
16-Jun-15,44.47066,-86.1893
1-Sep-15,44.30924,-86.14438
5-Jun-15,44.3738,-86.22048
9-Jun-15,44.46772,-86.19708
1-Apr-15,44.3413,-85.98869
6-Apr-15,44.29695,-85.93554
8-Apr-15,44.45552,-86.11786
16-Mar-15,44.50151,-86.03212
24-Oct-14,44.24321,-86.3356
10-Nov-14,44.50834,-85.96674
4-May-15,44.41243,-86.21159
1-May-15,44.38774,-85.94951
29-Apr-15,44.47405,-86.21417
1-Jul-14,45.1135,-83.5591
11-Oct-14,42.9793,-83.7601
5-Jul-13,42.20236,-86.27904
21-Jun-14,43.6862,-83.9343
21-Jun-14,43.6682,-83.9071
23-Jul-14,43.4231,-84.0292
6-Jul-14,43.8781,-84.8031
4-Jul-14,43.8735,-84.8093
1-May-16,44.90141,-93.15856
21-Apr-16,44.88626,-93.17409
21-Apr-16,44.88209,-93.18183
7-Apr-16,45.01895,-93.2841
7-Apr-16,45.01225,-93.22188
6-Apr-16,45.02683,-93.28735
6-Apr-16,45.02199,-93.28724
6-Apr-16,45.01248,-93.22429
6-Apr-16,44.9812,-93.1213
29-Mar-16,45.01826,-93.29042
5-Apr-16,45.01748,-93.28874
29-Mar-16,45.01992,-93.29059
31-Mar-16,39.01816,-76.93473
28-Mar-16,45.01716,-93.28136
28-Mar-16,45.01815,-93.28169
28-Mar-16,45.02381,-93.28228
28-Mar-16,45.02264,-93.2876
28-Mar-16,45.0231,-93.2879
28-Mar-16,45.0147,-93.28159
28-Mar-16,45.01698,-93.28179
28-Mar-16,45.01726,-93.28181
22-Mar-16,45.01796,-93.2881
22-Mar-16,45.02781,-93.28841
22-Mar-16,45.02813,-93.28807
22-Mar-16,45.01536,-93.28802
22-Mar-16,45.0236,-93.2882
22-Mar-16,45.02364,-93.28819
25-Mar-16,45.02245,-93.28716
22-Mar-16,45.02533,-93.28811
22-Mar-16,45.02534,-93.28824
25-Mar-16,45.02225,-93.28753
25-Mar-16,45.02231,-93.2872
25-Mar-16,45.02212,-93.28697
22-Mar-16,45.01805,-93.28806
25-Mar-16,45.0216,-93.28512
22-Mar-16,45.02222,-93.28797
22-Mar-16,45.01544,-93.28814
22-Mar-16,45.0202,-93.28828
22-Mar-16,45.01743,-93.28802
22-Mar-16,45.01485,-93.2877
24-Mar-16,46.71369,-92.10262
14-Mar-16,44.96197,-93.23854
8-Mar-16,44.16873,-91.93139
8-Mar-16,44.98699,-93.1956
2-Mar-16,44.96121,-93.10966
26-Feb-16,40.42376,-86.91722
23-Feb-16,44.19813,-91.93697
22-Feb-16,44.94453,-93.04307
22-Feb-16,40.42266,-86.91724
9-Feb-16,44.19291,-91.97814
5-Feb-16,44.18558,-91.98637
2-Feb-16,39.59148,-85.22011
2-Feb-16,39.63509,-85.1586
2-Feb-16,39.66817,-85.12702
1-Feb-16,39.60912,-85.24314
28-Jan-16,44.94369,-93.04961
21-Jan-16,44.90181,-93.19614
15-Sep-15,45.00487,-93.40486
19-May-15,44.88918,-93.1827
28-Apr-15,44.91822,-93.20697
30-Mar-15,44.93771,-93.27169
30-Mar-15,44.93769,-93.27189
30-Mar-15,44.93768,-93.27222
30-Mar-15,44.93769,-93.27298
30-Mar-15,44.93769,-93.27331
30-Mar-15,44.93782,-93.27297
30-Mar-15,44.93781,-93.27224
30-Mar-15,44.93782,-93.27167
30-Mar-15,44.93823,-93.27027
30-Mar-15,44.93815,-93.27028
30-Mar-15,44.9378,-93.27099
30-Mar-15,44.93769,-93.2711
30-Mar-15,44.93764,-93.27128
25-Mar-15,44.90042,-93.21736
25-Mar-15,44.9,-93.21683
25-Mar-15,44.9,-93.21705
25-Mar-15,44.89998,-93.21733
25-Mar-15,44.89991,-93.21744
25-Mar-15,44.8999,-93.21762
25-Mar-15,44.90005,-93.21803
25-Mar-15,44.8991,-93.22048
25-Mar-15,44.89894,-93.22049
25-Mar-15,44.89897,-93.22038
25-Mar-15,44.89888,-93.22035
25-Mar-15,44.89881,-93.22037
25-Mar-15,44.89869,-93.22039
25-Mar-15,44.89843,-93.22048
25-Mar-15,44.89832,-93.22038
25-Mar-15,44.89833,-93.22021
25-Mar-15,44.89858,-93.22019
29-Jan-15,44.97069,-93.24076
7-Nov-14,44.82088,-93.26445
25-Apr-14,44.93432,-93.20284
7-Apr-14,44.88826,-93.19739
7-Apr-14,44.88905,-93.19831
7-Apr-14,44.89659,-93.19993
1-Apr-14,44.88837,-93.18453
1-Apr-14,44.89034,-93.18173
1-Apr-14,44.87443,-93.19093
24-Jan-14,44.98948,-93.25218
24-Jan-14,44.98944,-93.25234
24-Jan-14,44.9894,-93.25246
24-Jan-14,44.98933,-93.25263
17-Jan-14,44.9893,-93.25092
17-Jan-14,44.98905,-93.25112
17-Jan-14,44.98886,-93.25127
17-Jan-14,44.9886,-93.25147
17-Jan-14,44.98851,-93.25153
17-Jan-14,44.98842,-93.25162
17-Jan-14,44.98872,-93.25159
3-Jan-14,44.99163,-93.21682
26-Dec-13,44.98926,-93.22343
27-Dec-13,44.98909,-93.23195
27-Dec-13,44.98877,-93.23212
27-Dec-13,44.98942,-93.23314
27-Dec-13,44.98854,-93.23321
27-Dec-13,44.98829,-93.23322
27-Dec-13,44.98832,-93.23343
27-Dec-13,44.98919,-93.23344
27-Dec-13,44.98929,-93.23344
27-Dec-13,44.99025,-93.23344
27-Dec-13,44.98979,-93.23344
27-Dec-13,44.99034,-93.23322
27-Dec-13,44.98745,-93.23344
15-Oct-13,44.88316,-93.1908
15-Oct-13,44.88313,-93.19079
15-Oct-13,44.88325,-93.19094
15-Oct-13,44.8832,-93.19108
15-Oct-13,44.8827,-93.19082
15-Oct-13,44.88333,-93.1903
15-Oct-13,44.8834,-93.19102
15-Oct-13,44.883,-93.19197
15-Oct-13,44.88322,-93.19182
15-Oct-13,44.88335,-93.19171
15-Oct-13,44.88343,-93.19119
15-Oct-13,44.88353,-93.19165
15-Oct-13,44.88362,-93.19139
15-Oct-13,44.88375,-93.1915
15-Oct-13,44.88377,-93.19123
15-Oct-13,44.88377,-93.19115
15-Oct-13,44.88363,-93.19056
15-Oct-13,44.88375,-93.19076
15-Oct-13,44.88384,-93.19062
15-Oct-13,44.88392,-93.19151
15-Oct-13,44.88413,-93.19111
15-Oct-13,44.8845,-93.19107
15-Oct-13,44.88469,-93.19103
18-Oct-13,44.95144,-93.2076
15-Oct-13,44.9891,-93.23339
15-Oct-13,44.98948,-93.23324
27-Dec-13,44.99455,-93.2602
28-Feb-13,44.93785,-93.29787
28-Feb-13,44.93776,-93.29639
28-Feb-13,44.93776,-93.2955
28-Feb-13,44.93776,-93.29494
28-Feb-13,44.93777,-93.29441
28-Feb-13,44.93794,-93.29445
18-Oct-13,44.93463,-93.29405
26-Oct-13,44.98995,-93.22289
26-Oct-13,44.99057,-93.2229
26-Oct-13,44.9882,-93.22274
26-Oct-13,44.9883,-93.22293
26-Oct-13,44.98819,-93.22291
26-Oct-13,44.98802,-93.22293
3-Jan-14,44.99372,-93.21857
3-Jan-14,44.99379,-93.21858
3-Jan-14,44.99386,-93.21859
3-Jan-14,44.99392,-93.21859
12-Feb-13,44.994,-93.21857
3-Jan-14,44.99405,-93.21842
3-Jan-14,44.99406,-93.21814
3-Jan-14,44.99406,-93.21801
3-Jan-14,44.99281,-93.21758
3-Jan-14,44.99289,-93.21759
3-Jan-14,44.99302,-93.21759
3-Jan-14,44.99533,-93.21742
7-Oct-13,44.9899,-93.21764
7-Oct-13,44.99113,-93.21777
12-Feb-13,44.98862,-93.21781
12-Feb-13,44.98765,-93.21766
8-Jul-14,44.97403,-93.22874
13-Jan-14,44.97004,-93.22739
13-Jan-14,44.96879,-93.22666
19-Dec-12,44.95744,-93.22959
3-Jan-14,44.99082,-93.26002
3-Jan-14,44.99101,-93.26014
26-Dec-13,44.99246,-93.26114
2-Jan-14,44.99257,-93.2612
2-Jan-14,44.99203,-93.26099
1-Aug-12,44.88318,-93.19078
1-Aug-12,44.88291,-93.19074
1-Aug-12,44.88313,-93.19083
1-Aug-12,44.88296,-93.19053
3-Jan-14,44.98944,-93.21147
3-Jan-14,44.98939,-93.21144
3-Jan-14,44.98938,-93.21187
13-Jan-14,44.94907,-93.21264
13-Jan-14,44.94982,-93.21265
13-Jan-14,44.94994,-93.2128
13-Jan-14,44.94874,-93.20882
13-Jan-14,44.95007,-93.20899
13-Jan-14,44.94989,-93.20898
28-Jan-13,44.97121,-93.22572
4-Feb-13,44.96987,-93.24001
1-Feb-12,44.9847,-93.21666
3-Jan-14,44.98886,-93.21258
3-Jan-14,44.98959,-93.21249
7-Oct-13,44.98955,-93.21767
26-Dec-13,44.9916,-93.22238
1-Feb-12,44.99178,-93.23087
1-Feb-12,44.98853,-93.25167
12-Jan-14,44.95744,-93.23336
13-Jan-14,44.95372,-93.21673
9-Sep-11,44.96136,-93.21764
12-Jan-14,44.95902,-93.23283
24-Jan-14,44.96025,-93.21092
24-Jan-14,44.9592,-93.21191
24-Jan-14,44.95915,-93.21201
24-Jan-14,44.95922,-93.2121
24-Jan-14,44.95928,-93.21196
24-Jan-14,44.95997,-93.21099
24-Jan-14,44.96006,-93.2109
24-Jan-14,44.96014,-93.21079
25-Jan-13,44.95776,-93.20915
13-Jan-14,44.96838,-93.22561
25-Jan-13,44.96454,-93.21872
25-Jan-13,44.96642,-93.22245
18-Oct-13,44.95961,-93.22048
10-Jan-15,44.97224,-93.21092
10-Jan-15,44.97231,-93.21094
17-Sep-13,44.96266,-93.21285
17-Sep-13,44.96436,-93.21494
17-Sep-13,44.96448,-93.21319
17-Sep-13,44.9628,-93.2113
10-Jan-15,44.97237,-93.21094
10-Jan-15,44.97244,-93.21094
29-Jan-13,44.97251,-93.21094
6-Sep-13,44.96971,-93.21455
10-Oct-13,44.97279,-93.217
25-Jan-13,44.96355,-93.21938
6-Sep-13,44.968,-93.21264
9-Sep-11,44.96105,-93.2153
25-Oct-13,44.96303,-93.21809
12-May-15,44.90473,-93.12642
23-Dec-14,44.77666,-93.18693
13-Oct-15,44.07353,-91.6752
6-Oct-15,44.03235,-91.7703
23-Apr-15,44.04489,-91.71253
22-Apr-15,44.09198,-91.73979
22-Apr-15,44.07305,-91.67302
11-Apr-15,44.00145,-91.59768
1-Apr-15,44.03596,-91.70076
30-Apr-14,44.01362,-91.57697
30-Apr-14,44.00858,-91.58521
30-Apr-14,44.00921,-91.50697
30-Apr-14,43.97599,-91.52509
30-Apr-14,43.98173,-91.5264
30-Apr-14,43.99743,-91.50304
30-Apr-14,43.99996,-91.49928
30-Apr-14,44.00096,-91.49595
29-Apr-14,43.9802,-91.48935
29-Apr-14,43.97804,-91.48466
29-Apr-14,43.93938,-91.47369
30-Apr-14,43.91476,-91.57681
30-Apr-14,43.89635,-91.55248
14-May-14,44.0501,-91.69138
14-May-14,44.03851,-91.65565
14-May-14,44.03878,-91.65313
14-May-14,43.99107,-91.60132
5-May-14,44.0311,-91.65264
5-May-14,44.02983,-91.65346
5-May-14,44.03022,-91.6539
30-Apr-14,44.0403,-91.62009
30-Apr-14,44.04019,-91.62015
30-Apr-14,44.04068,-91.62267
30-Apr-14,44.03948,-91.62073
30-Apr-14,44.03994,-91.61443
30-Apr-14,44.037,-91.60538
30-Apr-14,44.01433,-91.62918
30-Apr-14,44.01343,-91.63082
30-Apr-14,44.0134,-91.63073
30-Apr-14,44.01735,-91.6289
30-Apr-14,44.01764,-91.62851
30-Apr-14,44.01738,-91.6288
30-Apr-14,44.01739,-91.62866
30-Apr-14,44.01741,-91.62851
30-Apr-14,44.01731,-91.62847
30-Apr-14,44.01724,-91.62845
30-Apr-14,44.01717,-91.62843
30-Apr-14,44.01709,-91.62844
30-Apr-14,44.01705,-91.62859
30-Apr-14,44.01679,-91.62821
30-Apr-14,44.01688,-91.62825
30-Apr-14,44.01813,-91.61083
30-Apr-14,44.01795,-91.61107
30-Apr-14,44.01779,-91.61121
30-Apr-14,44.01739,-91.61123
30-Apr-14,44.0176,-91.61096
30-Apr-14,44.01767,-91.61061
30-Apr-14,44.01744,-91.6107
29-Apr-14,43.9146,-91.57816
24-Apr-14,43.98374,-91.57994
24-Apr-14,44.01595,-91.60498
24-Apr-14,44.01904,-91.53802
24-Apr-14,44.02373,-91.61813
24-Apr-14,43.91215,-91.56022
24-Apr-14,43.90973,-91.56058
14-Apr-14,44.01293,-91.62965
21-Mar-14,43.97467,-91.60283
21-Nov-13,43.9301,-91.38433
21-Nov-13,43.93022,-91.38441
21-Nov-13,43.93016,-91.38441
21-Nov-13,43.93036,-91.38473
21-Nov-13,43.93028,-91.38452
21-Nov-13,43.93003,-91.38447
21-Nov-13,43.93014,-91.3845
21-Nov-13,43.93008,-91.38458
21-Nov-13,43.93023,-91.3847
21-Nov-13,43.93022,-91.38478
21-Nov-13,43.93015,-91.38488
21-Nov-13,43.93008,-91.38489
21-Nov-13,43.93007,-91.38468
21-Nov-13,43.93003,-91.38475
21-Nov-13,43.93005,-91.38485
21-Nov-13,43.93027,-91.38535
21-Nov-13,43.93035,-91.385
21-Nov-13,43.93026,-91.38489
21-Nov-13,43.93023,-91.38501
21-Nov-13,43.9302,-91.38507
21-Nov-13,43.93019,-91.385
21-Nov-13,43.93007,-91.38493
21-Nov-13,43.9301,-91.38495
21-Nov-13,43.93008,-91.38515
21-Nov-13,43.93015,-91.38527
21-Nov-13,43.93,-91.38519
21-Nov-13,43.93,-91.38499
21-Nov-13,43.92989,-91.38499
21-Nov-13,43.92981,-91.38486
21-Nov-13,43.92978,-91.38499
21-Nov-13,43.92977,-91.38497
21-Nov-13,43.92973,-91.38503
1-Nov-13,43.9303,-91.38524
1-Nov-13,43.93021,-91.38516
14-Nov-13,43.94615,-91.4089
14-Nov-13,43.94617,-91.40929
14-Nov-13,43.94618,-91.40935
14-Nov-13,43.94618,-91.40953
14-Nov-13,43.94635,-91.40949
14-Nov-13,43.94662,-91.40955
14-Nov-13,43.94656,-91.4093
14-Nov-13,43.94648,-91.40928
14-Nov-13,43.94655,-91.40924
14-Nov-13,43.94658,-91.40902
14-Nov-13,43.94647,-91.40888
14-Nov-13,43.94656,-91.40893
14-Nov-13,43.94655,-91.4089
14-Nov-13,43.94652,-91.40859
14-Nov-13,43.94647,-91.40829
14-Nov-13,43.94641,-91.40805
14-Nov-13,43.94639,-91.40783
14-Nov-13,43.94635,-91.40764
14-Nov-13,43.94637,-91.40747
14-Nov-13,43.94634,-91.40738
14-Nov-13,43.94631,-91.40721
14-Nov-13,43.94633,-91.40702
14-Nov-13,43.94632,-91.40699
14-Nov-13,43.94618,-91.40677
14-Nov-13,43.94606,-91.40668
14-Nov-13,43.94598,-91.4065
19-Dec-13,43.9461,-91.40926
19-Nov-13,43.94614,-91.40673
14-Nov-13,43.94587,-91.40646
14-Nov-13,43.94579,-91.40631
14-Nov-13,43.94575,-91.40621
14-Nov-13,43.94592,-91.40687
14-Nov-13,43.94613,-91.40752
14-Nov-13,43.94633,-91.40821
14-Nov-13,43.94626,-91.40829
14-Nov-13,43.94606,-91.40896
14-Nov-13,43.94604,-91.40907
21-Sep-11,43.93893,-91.40703
21-Sep-11,43.93882,-91.40686
21-Sep-11,43.93874,-91.40675
21-Sep-11,43.93863,-91.40658
21-Sep-11,43.93847,-91.40637
21-Sep-11,43.93837,-91.40626
20-Oct-15,46.73009,-92.05096
20-Oct-15,46.73053,-92.05489
20-Oct-15,46.73367,-92.0545
20-Oct-15,46.73505,-92.05578
8-Oct-15,44.9508,-92.82193
19-May-15,43.96806,-92.48351
19-May-15,43.95021,-92.4739
19-May-15,43.97078,-92.47912
19-May-15,43.96722,-92.4777
19-May-15,43.97447,-92.48074
19-May-15,43.96878,-92.47772
4-Feb-15,43.97003,-92.47789
21-Aug-14,43.88853,-92.48731
21-Aug-14,43.8879,-92.4874
25-Aug-14,43.96308,-92.48842
20-Aug-14,43.88601,-92.48731
6-May-15,45.21196,-93.17225
31-Mar-15,45.21649,-93.16654
30-Mar-15,45.22222,-93.18063
30-Mar-15,45.22279,-93.16537
25-Mar-15,45.22484,-93.16753
6-Nov-15,45.00905,-93.19465
31-Jul-15,44.98282,-93.12011
29-May-15,45.0467,-93.18839
29-May-15,45.04666,-93.18799
28-Apr-15,44.90939,-93.19176
15-Apr-15,44.99295,-93.16507
29-Jan-15,44.93191,-93.11822
29-Jan-15,44.93093,-93.11951
29-Jan-15,44.93107,-93.1195
29-Jan-15,44.93118,-93.1195
29-Jan-15,44.93128,-93.11951
29-Jan-15,44.93153,-93.11951
29-Jan-15,44.93164,-93.1195
29-Jan-15,44.93174,-93.1195
29-Jan-15,44.93187,-93.1195
26-Aug-14,44.93614,-93.0726
26-Aug-14,44.93564,-93.07193
26-Aug-14,44.93567,-93.07177
26-Aug-14,44.93554,-93.07181
26-Aug-14,44.93554,-93.07198
3-Jul-14,44.91278,-93.13898
3-Jul-14,44.91237,-93.14149
27-Jun-14,44.91463,-93.14075
27-Jun-14,44.91454,-93.13749
27-Jun-14,44.91562,-93.13868
20-Jun-14,44.91351,-93.13926
20-Jun-14,44.91356,-93.14047
13-Apr-14,44.98175,-93.1527
11-Apr-14,45.03571,-93.16949
11-Apr-14,45.03592,-93.16946
28-Jan-15,44.97322,-93.17608
28-Jan-15,44.97321,-93.17643
6-Feb-14,44.96153,-93.14445
6-Feb-14,44.96076,-93.14574
6-Feb-14,44.96079,-93.14574
6-Feb-14,44.96078,-93.14573
6-Feb-14,44.96077,-93.14574
6-Feb-14,44.96076,-93.14573
6-Feb-14,44.96075,-93.14574
6-Feb-14,44.96056,-93.14618
6-Feb-14,44.95943,-93.14503
6-Feb-14,44.95968,-93.14516
6-Feb-14,44.95969,-93.1459
6-Feb-14,44.9591,-93.14633
6-Feb-14,44.95888,-93.14633
6-Feb-14,44.95881,-93.14635
3-Feb-14,44.95737,-93.07199
3-Feb-14,44.95743,-93.07186
3-Feb-14,44.9575,-93.07172
22-Jan-14,44.96828,-93.14607
22-Jan-14,44.96896,-93.14591
30-Dec-13,44.97253,-93.14074
27-Dec-13,45.02834,-93.17248
23-Dec-13,45.03161,-93.16999
18-Dec-13,45.0338,-93.18646
30-Dec-13,44.97169,-93.13954
2-Dec-13,45.02658,-93.16801
2-Dec-13,45.02642,-93.16893
13-Jun-14,45.0476,-93.18474
18-Nov-13,45.04822,-93.18375
29-May-15,45.04672,-93.18798
18-Nov-13,45.04807,-93.18444
18-Nov-13,45.04818,-93.18453
18-Nov-13,45.04824,-93.18445
18-Nov-13,45.04824,-93.18435
15-Nov-13,45.04365,-93.18162
13-Nov-13,45.04803,-93.18501
27-Dec-13,45.02959,-93.17206
27-Dec-13,45.02974,-93.17351
17-Dec-13,45.03066,-93.17179
17-Dec-13,45.03049,-93.17189
27-Dec-13,45.03049,-93.17177
27-Dec-13,45.03048,-93.17166
17-Dec-13,45.02972,-93.16979
14-Apr-14,45.02901,-93.17074
17-Dec-13,45.02838,-93.17011
18-Feb-15,45.02509,-93.16278
18-Dec-13,45.02381,-93.17871
18-Dec-13,45.02341,-93.1787
18-Dec-13,45.02338,-93.1787
18-Dec-13,45.02321,-93.1787
18-Dec-13,45.02676,-93.17963
18-Dec-13,45.02678,-93.17982
1-Aug-14,45.03105,-93.16642
17-Dec-13,45.03077,-93.16651
22-Mar-13,45.02557,-93.17516
23-Dec-13,45.02557,-93.17493
23-Dec-13,45.02558,-93.17483
11-Oct-13,45.02557,-93.17469
11-Oct-13,45.02557,-93.17458
11-Oct-13,45.02557,-93.17451
17-Dec-13,45.02993,-93.17029
17-Dec-13,45.03051,-93.17201
17-Dec-13,45.02962,-93.17135
2-Dec-13,45.02643,-93.16816
11-Oct-13,45.02644,-93.16863
13-Dec-13,44.97157,-93.14397
30-Dec-13,44.97149,-93.14557
13-Dec-13,44.9716,-93.14557
13-Dec-13,44.97165,-93.14641
13-Dec-13,44.97197,-93.14641
5-Dec-13,44.971,-93.14641
13-Dec-13,44.97063,-93.14641
19-Aug-14,44.97037,-93.14611
30-Dec-13,44.97108,-93.14398
13-Dec-13,44.97128,-93.14082
13-Dec-13,44.97264,-93.14397
24-Feb-14,44.97757,-93.14265
1-Oct-13,44.97571,-93.14117
30-Dec-13,44.97678,-93.14133
30-Dec-13,44.97711,-93.14189
13-Dec-13,44.97571,-93.14286
13-Dec-13,44.97513,-93.14162
13-Dec-13,44.97536,-93.14312
13-Dec-13,44.97533,-93.14386
13-Dec-13,44.97494,-93.14397
13-Dec-13,44.97423,-93.14396
13-Dec-13,44.97556,-93.14511
13-Dec-13,44.97409,-93.14538
8-Feb-13,44.97372,-93.14563
13-Dec-13,44.97556,-93.14613
2-Nov-12,44.95078,-93.15673
12-Dec-13,45.10953,-93.16354
9-Apr-14,45.10993,-93.16449
12-Dec-13,45.10975,-93.16449
9-Apr-14,45.10976,-93.16453
12-Dec-13,45.10963,-93.16459
12-Dec-13,45.10886,-93.1667
1-Feb-12,44.99274,-93.16559
12-Mar-14,45.01641,-93.17807
1-Feb-12,44.97322,-93.17621
1-Feb-12,44.95758,-93.14534
1-Feb-12,44.9745,-93.19558
9-Sep-11,44.97744,-93.20131
9-Sep-11,44.97764,-93.2013
9-Sep-11,44.97845,-93.19912
1-Feb-12,44.97918,-93.19911
1-Feb-12,44.97867,-93.20153
31-Aug-11,44.97778,-93.19427
9-Dec-13,45.11437,-93.18033
9-Dec-13,45.11439,-93.1803
9-Dec-13,45.11439,-93.18034
9-Dec-13,45.11453,-93.18045
9-Dec-13,45.11454,-93.18047
1-Feb-12,44.9799,-93.19787
18-Jun-14,44.94327,-93.12361
2-Oct-13,44.94245,-93.12467
9-Dec-13,45.11439,-93.18035
10-Apr-14,45.1098,-93.17698
10-Apr-14,45.11,-93.17815
9-Dec-13,45.11004,-93.17818
10-Apr-14,45.10948,-93.17854
9-Apr-14,45.11174,-93.17581
9-Apr-14,45.11094,-93.17538
4-Oct-13,45.11115,-93.17651
10-Apr-14,45.11058,-93.17617
10-Apr-14,45.11081,-93.17593
10-Apr-14,45.11088,-93.17489
10-Apr-14,45.11084,-93.17489
10-Apr-14,45.111,-93.17751
9-Apr-14,45.11107,-93.17684
10-Apr-14,45.11082,-93.17785
10-Apr-14,45.11068,-93.17784
10-Apr-14,45.1109,-93.17887
9-Apr-14,45.11229,-93.17459
9-Apr-14,45.11232,-93.17461
9-Apr-14,45.11261,-93.17424
9-Apr-14,45.11241,-93.17593
10-Apr-14,45.10921,-93.1762
10-Apr-14,45.10942,-93.17633
10-Apr-14,45.10928,-93.17285
10-Apr-14,45.11005,-93.17301
10-Dec-13,45.11038,-93.173
23-Sep-13,44.97722,-93.1905
23-Sep-13,44.97606,-93.18832
6-Sep-13,44.95913,-93.20114
13-Feb-14,44.98341,-93.19665
23-Sep-13,44.97672,-93.19717
16-Oct-13,44.97401,-93.19296
16-Sep-13,44.96399,-93.20531
5-Sep-13,44.96736,-93.19739
23-Apr-15,43.80637,-91.75109
23-Apr-15,43.80128,-91.7279
7-Nov-14,43.76041,-91.56736
19-Sep-14,43.80322,-91.71446
29-Jul-14,43.537,-91.51568
22-Jul-14,43.63457,-91.48606
18-Jul-14,43.53543,-91.46955
14-Jul-14,43.65442,-91.52404
7-Jul-14,43.6087,-91.30191
2-Jul-14,43.58844,-91.35071
5-Aug-15,45.29649,-92.88573
21-Aug-15,44.73277,-93.40823
30-Dec-15,39.07991,-85.47197
10-Dec-15,40.56799,-80.75522
19-Nov-15,44.94669,-93.11273
19-Nov-15,44.15366,-92.00041
22-Oct-15,45.479,-76.653
11-Sep-15,43.46135,-80.45805
16-Sep-15,45.00462,-93.40363
20-Aug-15,44.7325,-93.40807
29-Jul-15,43.60537,-91.28092
31-Jul-15,44.9828,-93.12012
16-Jul-15,39.32289,-82.35417
10-Jul-15,44.96621,-93.22942
19-Jun-15,39.01727,-76.93073
